,site,station,sample_period,species_common,species_abundance,tow_id,station_total_pcov,station_sd_total_pcov,station_se_total_pcov,station_tt_pcov,station_sd_tt_pcov,station_se_tt_pcov,station_hw_pcov,station_sd_hw_pcov,station_se_hw_pcov,station_sf_pcov,station_sd_sf_pcov,station_se_sf_pcov,station_he_pcov,station_sd_he_pcov,station_se_he_pcov,station_hd_pcov,station_sd_hd_pcov,station_se_hd_pcov,station_rm_pcov,station_sd_rm_pcov,station_se_rm_pcov,station_mac_pcov,station_sd_mac_pcov,station_se_mac_pcov,station_drift_pcov,station_sd_drift_pcov,station_se_drift_pcov,station_bare_pcov,station_sd_bare_pcov,station_se_bare_pcov,station_tt_sht_m,station_sd_tt_sht_m,station_se_tt_sht_m,station_hw_sht_m,station_sd_hw_sht_m,station_se_hw_sht_m,station_sf_sht_m,station_sd_sf_sht_m,station_se_sf_sht_m,station_he_sht_m,station_sd_he_sht_m,station_se_he_sht_m,station_hd_sht_m,station_sd_hd_sht_m,station_se_hd_sht_m,station_rm_sht_m,station_sd_rm_sht_m,station_se_rm_sht_m,station_sg_sht_m,station_sd_sg_sht_m,station_se_sg_sht_m,station_tt_can,station_sd_tt_can,station_se_tt_can,station_hw_can,station_sd_hw_can,station_se_hw_can,station_sf_can,station_sd_sf_can,station_se_sf_can,station_he_can,station_sd_he_can,station_se_he_can,station_hd_can,station_sd_hd_can,station_se_hd_can,station_rm_can,station_sd_rm_can,station_se_rm_can,station_sg_can,station_sd_sg_can,station_se_sg_can,station_tt_sht_ratio,station_sd_tt_sht_ratio,station_hw_sht_ratio,station_sd_hw_sht_ratio,station_sf_sht_ratio,station_sd_sf_sht_ratio,station_he_sht_ratio,station_sd_he_sht_ratio,station_hd_sht_ratio,station_sd_hd_sht_ratio,station_rm_sht_ratio,station_sd_rm_sht_ratio,tow_area,depth,secchi,temp,salinity,do,macro_weight,light_attenuation_av,seagrass_richness,pa,type
1833,LA,LA67,late,blue crab,7,100303,83.33333333,38.92494721,11.23666437,58.33333333,51.49286505,14.86470975,0,0,0,16.66666667,38.92494721,11.23666437,0,0,0,0,0,0,0,0,0,0,0,0,52.33333333,50.03150523,14.44285151,16.66666667,38.92494721,11.23666437,325,367.1140521,105.9766984,0,0,0,158.3333333,488.8917585,141.1308942,0,0,0,0,0,0,0,0,0,483.3333333,518.4475661,149.6629209,436.6666667,55.80258571,12.17712252,0,0,0,490,47.60952286,19.43650632,0,0,0,0,0,0,0,53.34001027,Inf,436.6666667,53.34001027,10.26528976,100,37.20119046,0,0,0,37.20119046,0,0,0,0,0,0,648,135,>depth,30.3,26.1,7,21120,0.833550757,2,1,trawl
1834,LA,LA67,late,brown shrimp,0,100303,83.33333333,38.92494721,11.23666437,58.33333333,51.49286505,14.86470975,0,0,0,16.66666667,38.92494721,11.23666437,0,0,0,0,0,0,0,0,0,0,0,0,52.33333333,50.03150523,14.44285151,16.66666667,38.92494721,11.23666437,325,367.1140521,105.9766984,0,0,0,158.3333333,488.8917585,141.1308942,0,0,0,0,0,0,0,0,0,483.3333333,518.4475661,149.6629209,436.6666667,55.80258571,12.17712252,0,0,0,490,47.60952286,19.43650632,0,0,0,0,0,0,0,53.34001027,Inf,436.6666667,53.34001027,10.26528976,100,37.20119046,0,0,0,37.20119046,0,0,0,0,0,0,648,135,>depth,30.3,26.1,7,21120,0.833550757,2,0,trawl
1835,LA,LA67,late,gray snapper,1,100303,83.33333333,38.92494721,11.23666437,58.33333333,51.49286505,14.86470975,0,0,0,16.66666667,38.92494721,11.23666437,0,0,0,0,0,0,0,0,0,0,0,0,52.33333333,50.03150523,14.44285151,16.66666667,38.92494721,11.23666437,325,367.1140521,105.9766984,0,0,0,158.3333333,488.8917585,141.1308942,0,0,0,0,0,0,0,0,0,483.3333333,518.4475661,149.6629209,436.6666667,55.80258571,12.17712252,0,0,0,490,47.60952286,19.43650632,0,0,0,0,0,0,0,53.34001027,Inf,436.6666667,53.34001027,10.26528976,100,37.20119046,0,0,0,37.20119046,0,0,0,0,0,0,648,135,>depth,30.3,26.1,7,21120,0.833550757,2,1,trawl
1836,LA,LA67,late,lane snapper,0,100303,83.33333333,38.92494721,11.23666437,58.33333333,51.49286505,14.86470975,0,0,0,16.66666667,38.92494721,11.23666437,0,0,0,0,0,0,0,0,0,0,0,0,52.33333333,50.03150523,14.44285151,16.66666667,38.92494721,11.23666437,325,367.1140521,105.9766984,0,0,0,158.3333333,488.8917585,141.1308942,0,0,0,0,0,0,0,0,0,483.3333333,518.4475661,149.6629209,436.6666667,55.80258571,12.17712252,0,0,0,490,47.60952286,19.43650632,0,0,0,0,0,0,0,53.34001027,Inf,436.6666667,53.34001027,10.26528976,100,37.20119046,0,0,0,37.20119046,0,0,0,0,0,0,648,135,>depth,30.3,26.1,7,21120,0.833550757,2,0,trawl
1837,LA,LA67,late,pink shrimp,6,100303,83.33333333,38.92494721,11.23666437,58.33333333,51.49286505,14.86470975,0,0,0,16.66666667,38.92494721,11.23666437,0,0,0,0,0,0,0,0,0,0,0,0,52.33333333,50.03150523,14.44285151,16.66666667,38.92494721,11.23666437,325,367.1140521,105.9766984,0,0,0,158.3333333,488.8917585,141.1308942,0,0,0,0,0,0,0,0,0,483.3333333,518.4475661,149.6629209,436.6666667,55.80258571,12.17712252,0,0,0,490,47.60952286,19.43650632,0,0,0,0,0,0,0,53.34001027,Inf,436.6666667,53.34001027,10.26528976,100,37.20119046,0,0,0,37.20119046,0,0,0,0,0,0,648,135,>depth,30.3,26.1,7,21120,0.833550757,2,1,trawl
1838,LA,LA67,late,red drum,0,100303,83.33333333,38.92494721,11.23666437,58.33333333,51.49286505,14.86470975,0,0,0,16.66666667,38.92494721,11.23666437,0,0,0,0,0,0,0,0,0,0,0,0,52.33333333,50.03150523,14.44285151,16.66666667,38.92494721,11.23666437,325,367.1140521,105.9766984,0,0,0,158.3333333,488.8917585,141.1308942,0,0,0,0,0,0,0,0,0,483.3333333,518.4475661,149.6629209,436.6666667,55.80258571,12.17712252,0,0,0,490,47.60952286,19.43650632,0,0,0,0,0,0,0,53.34001027,Inf,436.6666667,53.34001027,10.26528976,100,37.20119046,0,0,0,37.20119046,0,0,0,0,0,0,648,135,>depth,30.3,26.1,7,21120,0.833550757,2,0,trawl
1839,LA,LA67,late,spotted seatrout,1,100303,83.33333333,38.92494721,11.23666437,58.33333333,51.49286505,14.86470975,0,0,0,16.66666667,38.92494721,11.23666437,0,0,0,0,0,0,0,0,0,0,0,0,52.33333333,50.03150523,14.44285151,16.66666667,38.92494721,11.23666437,325,367.1140521,105.9766984,0,0,0,158.3333333,488.8917585,141.1308942,0,0,0,0,0,0,0,0,0,483.3333333,518.4475661,149.6629209,436.6666667,55.80258571,12.17712252,0,0,0,490,47.60952286,19.43650632,0,0,0,0,0,0,0,53.34001027,Inf,436.6666667,53.34001027,10.26528976,100,37.20119046,0,0,0,37.20119046,0,0,0,0,0,0,648,135,>depth,30.3,26.1,7,21120,0.833550757,2,1,trawl
1840,LA,LA67,late,white shrimp,0,100303,83.33333333,38.92494721,11.23666437,58.33333333,51.49286505,14.86470975,0,0,0,16.66666667,38.92494721,11.23666437,0,0,0,0,0,0,0,0,0,0,0,0,52.33333333,50.03150523,14.44285151,16.66666667,38.92494721,11.23666437,325,367.1140521,105.9766984,0,0,0,158.3333333,488.8917585,141.1308942,0,0,0,0,0,0,0,0,0,483.3333333,518.4475661,149.6629209,436.6666667,55.80258571,12.17712252,0,0,0,490,47.60952286,19.43650632,0,0,0,0,0,0,0,53.34001027,Inf,436.6666667,53.34001027,10.26528976,100,37.20119046,0,0,0,37.20119046,0,0,0,0,0,0,648,135,>depth,30.3,26.1,7,21120,0.833550757,2,0,trawl
1841,LA,LA75,early,blue crab,1,100007,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.166666667,8.63221591,2.49190609,0,0,0,1116.666667,169.6699113,48.97948447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1116.666667,169.6699113,48.97948447,358.3333333,45.33083852,7.555139753,0,0,0,0,0,0,0,0,0,0,0,0,0,45.33083852,Inf,358.3333333,45.33083852,7.555139753,100,0,0,0,0,0,0,0,0,0,0,0,585.6,90,>depth,29.4,15.5,9.3,15750,0.26679555,1,1,trawl
1842,LA,LA75,early,brown shrimp,0,100007,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.166666667,8.63221591,2.49190609,0,0,0,1116.666667,169.6699113,48.97948447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1116.666667,169.6699113,48.97948447,358.3333333,45.33083852,7.555139753,0,0,0,0,0,0,0,0,0,0,0,0,0,45.33083852,Inf,358.3333333,45.33083852,7.555139753,100,0,0,0,0,0,0,0,0,0,0,0,585.6,90,>depth,29.4,15.5,9.3,15750,0.26679555,1,0,trawl
1843,LA,LA75,early,gray snapper,0,100007,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.166666667,8.63221591,2.49190609,0,0,0,1116.666667,169.6699113,48.97948447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1116.666667,169.6699113,48.97948447,358.3333333,45.33083852,7.555139753,0,0,0,0,0,0,0,0,0,0,0,0,0,45.33083852,Inf,358.3333333,45.33083852,7.555139753,100,0,0,0,0,0,0,0,0,0,0,0,585.6,90,>depth,29.4,15.5,9.3,15750,0.26679555,1,0,trawl
1844,LA,LA75,early,lane snapper,0,100007,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.166666667,8.63221591,2.49190609,0,0,0,1116.666667,169.6699113,48.97948447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1116.666667,169.6699113,48.97948447,358.3333333,45.33083852,7.555139753,0,0,0,0,0,0,0,0,0,0,0,0,0,45.33083852,Inf,358.3333333,45.33083852,7.555139753,100,0,0,0,0,0,0,0,0,0,0,0,585.6,90,>depth,29.4,15.5,9.3,15750,0.26679555,1,0,trawl
1845,LA,LA75,early,pink shrimp,0,100007,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.166666667,8.63221591,2.49190609,0,0,0,1116.666667,169.6699113,48.97948447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1116.666667,169.6699113,48.97948447,358.3333333,45.33083852,7.555139753,0,0,0,0,0,0,0,0,0,0,0,0,0,45.33083852,Inf,358.3333333,45.33083852,7.555139753,100,0,0,0,0,0,0,0,0,0,0,0,585.6,90,>depth,29.4,15.5,9.3,15750,0.26679555,1,0,trawl
1846,LA,LA75,early,red drum,0,100007,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.166666667,8.63221591,2.49190609,0,0,0,1116.666667,169.6699113,48.97948447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1116.666667,169.6699113,48.97948447,358.3333333,45.33083852,7.555139753,0,0,0,0,0,0,0,0,0,0,0,0,0,45.33083852,Inf,358.3333333,45.33083852,7.555139753,100,0,0,0,0,0,0,0,0,0,0,0,585.6,90,>depth,29.4,15.5,9.3,15750,0.26679555,1,0,trawl
1847,LA,LA75,early,spotted seatrout,0,100007,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.166666667,8.63221591,2.49190609,0,0,0,1116.666667,169.6699113,48.97948447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1116.666667,169.6699113,48.97948447,358.3333333,45.33083852,7.555139753,0,0,0,0,0,0,0,0,0,0,0,0,0,45.33083852,Inf,358.3333333,45.33083852,7.555139753,100,0,0,0,0,0,0,0,0,0,0,0,585.6,90,>depth,29.4,15.5,9.3,15750,0.26679555,1,0,trawl
1848,LA,LA75,early,white shrimp,0,100007,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.166666667,8.63221591,2.49190609,0,0,0,1116.666667,169.6699113,48.97948447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1116.666667,169.6699113,48.97948447,358.3333333,45.33083852,7.555139753,0,0,0,0,0,0,0,0,0,0,0,0,0,45.33083852,Inf,358.3333333,45.33083852,7.555139753,100,0,0,0,0,0,0,0,0,0,0,0,585.6,90,>depth,29.4,15.5,9.3,15750,0.26679555,1,0,trawl
1849,LA,LA75,late,blue crab,1,100304,99.83333333,0.577350269,0.166666667,99.83333333,0.577350269,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333333333,1.922750555,0.555050275,0.166666667,0.577350269,0.166666667,1330.666667,284.5312999,82.13711129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1330.666667,284.5312999,82.13711129,590,45.91313399,7.652188999,0,0,0,0,0,0,0,0,0,0,0,0,0,45.91313399,Inf,590,45.91313399,7.652188999,100,0,0,0,0,0,0,0,0,0,0,0,609.6,90,>depth,32.2,26.8,11.3,7080,0.622000979,1,1,trawl
1850,LA,LA75,late,brown shrimp,0,100304,99.83333333,0.577350269,0.166666667,99.83333333,0.577350269,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333333333,1.922750555,0.555050275,0.166666667,0.577350269,0.166666667,1330.666667,284.5312999,82.13711129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1330.666667,284.5312999,82.13711129,590,45.91313399,7.652188999,0,0,0,0,0,0,0,0,0,0,0,0,0,45.91313399,Inf,590,45.91313399,7.652188999,100,0,0,0,0,0,0,0,0,0,0,0,609.6,90,>depth,32.2,26.8,11.3,7080,0.622000979,1,0,trawl
1851,LA,LA75,late,gray snapper,6,100304,99.83333333,0.577350269,0.166666667,99.83333333,0.577350269,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333333333,1.922750555,0.555050275,0.166666667,0.577350269,0.166666667,1330.666667,284.5312999,82.13711129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1330.666667,284.5312999,82.13711129,590,45.91313399,7.652188999,0,0,0,0,0,0,0,0,0,0,0,0,0,45.91313399,Inf,590,45.91313399,7.652188999,100,0,0,0,0,0,0,0,0,0,0,0,609.6,90,>depth,32.2,26.8,11.3,7080,0.622000979,1,1,trawl
1852,LA,LA75,late,lane snapper,0,100304,99.83333333,0.577350269,0.166666667,99.83333333,0.577350269,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333333333,1.922750555,0.555050275,0.166666667,0.577350269,0.166666667,1330.666667,284.5312999,82.13711129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1330.666667,284.5312999,82.13711129,590,45.91313399,7.652188999,0,0,0,0,0,0,0,0,0,0,0,0,0,45.91313399,Inf,590,45.91313399,7.652188999,100,0,0,0,0,0,0,0,0,0,0,0,609.6,90,>depth,32.2,26.8,11.3,7080,0.622000979,1,0,trawl
1853,LA,LA75,late,pink shrimp,7,100304,99.83333333,0.577350269,0.166666667,99.83333333,0.577350269,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333333333,1.922750555,0.555050275,0.166666667,0.577350269,0.166666667,1330.666667,284.5312999,82.13711129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1330.666667,284.5312999,82.13711129,590,45.91313399,7.652188999,0,0,0,0,0,0,0,0,0,0,0,0,0,45.91313399,Inf,590,45.91313399,7.652188999,100,0,0,0,0,0,0,0,0,0,0,0,609.6,90,>depth,32.2,26.8,11.3,7080,0.622000979,1,1,trawl
1854,LA,LA75,late,red drum,0,100304,99.83333333,0.577350269,0.166666667,99.83333333,0.577350269,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333333333,1.922750555,0.555050275,0.166666667,0.577350269,0.166666667,1330.666667,284.5312999,82.13711129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1330.666667,284.5312999,82.13711129,590,45.91313399,7.652188999,0,0,0,0,0,0,0,0,0,0,0,0,0,45.91313399,Inf,590,45.91313399,7.652188999,100,0,0,0,0,0,0,0,0,0,0,0,609.6,90,>depth,32.2,26.8,11.3,7080,0.622000979,1,0,trawl
1855,LA,LA75,late,spotted seatrout,1,100304,99.83333333,0.577350269,0.166666667,99.83333333,0.577350269,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333333333,1.922750555,0.555050275,0.166666667,0.577350269,0.166666667,1330.666667,284.5312999,82.13711129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1330.666667,284.5312999,82.13711129,590,45.91313399,7.652188999,0,0,0,0,0,0,0,0,0,0,0,0,0,45.91313399,Inf,590,45.91313399,7.652188999,100,0,0,0,0,0,0,0,0,0,0,0,609.6,90,>depth,32.2,26.8,11.3,7080,0.622000979,1,1,trawl
1856,LA,LA75,late,white shrimp,0,100304,99.83333333,0.577350269,0.166666667,99.83333333,0.577350269,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333333333,1.922750555,0.555050275,0.166666667,0.577350269,0.166666667,1330.666667,284.5312999,82.13711129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1330.666667,284.5312999,82.13711129,590,45.91313399,7.652188999,0,0,0,0,0,0,0,0,0,0,0,0,0,45.91313399,Inf,590,45.91313399,7.652188999,100,0,0,0,0,0,0,0,0,0,0,0,609.6,90,>depth,32.2,26.8,11.3,7080,0.622000979,1,0,trawl
1857,LA,LA78,early,blue crab,0,100008,100,0,0,100,0,0,2.333333333,6.429100507,1.855921454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416666667,0.792961461,0.228908257,0,0,0,1033.333333,563.000619,162.5242795,5.666666667,13.90443574,4.01386486,0,0,0,0,0,0,0,0,0,0,0,0,1039,561.5125677,162.094716,476.6666667,67.44074413,11.24012402,330,55.65518844,22.72113554,0,0,0,0,0,0,0,0,0,0,84.59517934,Inf,476.6666667,84.59517934,13.05331956,99.08796793,2.284299459,0.912032075,2.284299459,0,0,0,0,0,0,0,0,580.8,75,>depth,29,17.5,8.1,3070,0.881897092,2,0,trawl
1858,LA,LA78,early,brown shrimp,11,100008,100,0,0,100,0,0,2.333333333,6.429100507,1.855921454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416666667,0.792961461,0.228908257,0,0,0,1033.333333,563.000619,162.5242795,5.666666667,13.90443574,4.01386486,0,0,0,0,0,0,0,0,0,0,0,0,1039,561.5125677,162.094716,476.6666667,67.44074413,11.24012402,330,55.65518844,22.72113554,0,0,0,0,0,0,0,0,0,0,84.59517934,Inf,476.6666667,84.59517934,13.05331956,99.08796793,2.284299459,0.912032075,2.284299459,0,0,0,0,0,0,0,0,580.8,75,>depth,29,17.5,8.1,3070,0.881897092,2,1,trawl
1859,LA,LA78,early,gray snapper,0,100008,100,0,0,100,0,0,2.333333333,6.429100507,1.855921454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416666667,0.792961461,0.228908257,0,0,0,1033.333333,563.000619,162.5242795,5.666666667,13.90443574,4.01386486,0,0,0,0,0,0,0,0,0,0,0,0,1039,561.5125677,162.094716,476.6666667,67.44074413,11.24012402,330,55.65518844,22.72113554,0,0,0,0,0,0,0,0,0,0,84.59517934,Inf,476.6666667,84.59517934,13.05331956,99.08796793,2.284299459,0.912032075,2.284299459,0,0,0,0,0,0,0,0,580.8,75,>depth,29,17.5,8.1,3070,0.881897092,2,0,trawl
1860,LA,LA78,early,lane snapper,0,100008,100,0,0,100,0,0,2.333333333,6.429100507,1.855921454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416666667,0.792961461,0.228908257,0,0,0,1033.333333,563.000619,162.5242795,5.666666667,13.90443574,4.01386486,0,0,0,0,0,0,0,0,0,0,0,0,1039,561.5125677,162.094716,476.6666667,67.44074413,11.24012402,330,55.65518844,22.72113554,0,0,0,0,0,0,0,0,0,0,84.59517934,Inf,476.6666667,84.59517934,13.05331956,99.08796793,2.284299459,0.912032075,2.284299459,0,0,0,0,0,0,0,0,580.8,75,>depth,29,17.5,8.1,3070,0.881897092,2,0,trawl
1861,LA,LA78,early,pink shrimp,0,100008,100,0,0,100,0,0,2.333333333,6.429100507,1.855921454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416666667,0.792961461,0.228908257,0,0,0,1033.333333,563.000619,162.5242795,5.666666667,13.90443574,4.01386486,0,0,0,0,0,0,0,0,0,0,0,0,1039,561.5125677,162.094716,476.6666667,67.44074413,11.24012402,330,55.65518844,22.72113554,0,0,0,0,0,0,0,0,0,0,84.59517934,Inf,476.6666667,84.59517934,13.05331956,99.08796793,2.284299459,0.912032075,2.284299459,0,0,0,0,0,0,0,0,580.8,75,>depth,29,17.5,8.1,3070,0.881897092,2,0,trawl
1862,LA,LA78,early,red drum,0,100008,100,0,0,100,0,0,2.333333333,6.429100507,1.855921454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416666667,0.792961461,0.228908257,0,0,0,1033.333333,563.000619,162.5242795,5.666666667,13.90443574,4.01386486,0,0,0,0,0,0,0,0,0,0,0,0,1039,561.5125677,162.094716,476.6666667,67.44074413,11.24012402,330,55.65518844,22.72113554,0,0,0,0,0,0,0,0,0,0,84.59517934,Inf,476.6666667,84.59517934,13.05331956,99.08796793,2.284299459,0.912032075,2.284299459,0,0,0,0,0,0,0,0,580.8,75,>depth,29,17.5,8.1,3070,0.881897092,2,0,trawl
1863,LA,LA78,early,spotted seatrout,0,100008,100,0,0,100,0,0,2.333333333,6.429100507,1.855921454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416666667,0.792961461,0.228908257,0,0,0,1033.333333,563.000619,162.5242795,5.666666667,13.90443574,4.01386486,0,0,0,0,0,0,0,0,0,0,0,0,1039,561.5125677,162.094716,476.6666667,67.44074413,11.24012402,330,55.65518844,22.72113554,0,0,0,0,0,0,0,0,0,0,84.59517934,Inf,476.6666667,84.59517934,13.05331956,99.08796793,2.284299459,0.912032075,2.284299459,0,0,0,0,0,0,0,0,580.8,75,>depth,29,17.5,8.1,3070,0.881897092,2,0,trawl
1864,LA,LA78,early,white shrimp,0,100008,100,0,0,100,0,0,2.333333333,6.429100507,1.855921454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416666667,0.792961461,0.228908257,0,0,0,1033.333333,563.000619,162.5242795,5.666666667,13.90443574,4.01386486,0,0,0,0,0,0,0,0,0,0,0,0,1039,561.5125677,162.094716,476.6666667,67.44074413,11.24012402,330,55.65518844,22.72113554,0,0,0,0,0,0,0,0,0,0,84.59517934,Inf,476.6666667,84.59517934,13.05331956,99.08796793,2.284299459,0.912032075,2.284299459,0,0,0,0,0,0,0,0,580.8,75,>depth,29,17.5,8.1,3070,0.881897092,2,0,trawl
1865,LA,LA78,late,blue crab,3,100305,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,424.2640687,122.4744871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,424.2640687,122.4744871,480,69.15590852,11.52598475,0,0,0,0,0,0,0,0,0,0,0,0,0,69.15590852,Inf,480,69.15590852,11.52598475,100,0,0,0,0,0,0,0,0,0,0,0,542.4,75,>depth,31.1,29.1,9.5,570,0.950895058,1,1,trawl
1866,LA,LA78,late,brown shrimp,0,100305,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,424.2640687,122.4744871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,424.2640687,122.4744871,480,69.15590852,11.52598475,0,0,0,0,0,0,0,0,0,0,0,0,0,69.15590852,Inf,480,69.15590852,11.52598475,100,0,0,0,0,0,0,0,0,0,0,0,542.4,75,>depth,31.1,29.1,9.5,570,0.950895058,1,0,trawl
1867,LA,LA78,late,gray snapper,0,100305,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,424.2640687,122.4744871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,424.2640687,122.4744871,480,69.15590852,11.52598475,0,0,0,0,0,0,0,0,0,0,0,0,0,69.15590852,Inf,480,69.15590852,11.52598475,100,0,0,0,0,0,0,0,0,0,0,0,542.4,75,>depth,31.1,29.1,9.5,570,0.950895058,1,0,trawl
1868,LA,LA78,late,lane snapper,0,100305,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,424.2640687,122.4744871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,424.2640687,122.4744871,480,69.15590852,11.52598475,0,0,0,0,0,0,0,0,0,0,0,0,0,69.15590852,Inf,480,69.15590852,11.52598475,100,0,0,0,0,0,0,0,0,0,0,0,542.4,75,>depth,31.1,29.1,9.5,570,0.950895058,1,0,trawl
1869,LA,LA78,late,pink shrimp,32,100305,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,424.2640687,122.4744871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,424.2640687,122.4744871,480,69.15590852,11.52598475,0,0,0,0,0,0,0,0,0,0,0,0,0,69.15590852,Inf,480,69.15590852,11.52598475,100,0,0,0,0,0,0,0,0,0,0,0,542.4,75,>depth,31.1,29.1,9.5,570,0.950895058,1,1,trawl
1870,LA,LA78,late,red drum,0,100305,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,424.2640687,122.4744871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,424.2640687,122.4744871,480,69.15590852,11.52598475,0,0,0,0,0,0,0,0,0,0,0,0,0,69.15590852,Inf,480,69.15590852,11.52598475,100,0,0,0,0,0,0,0,0,0,0,0,542.4,75,>depth,31.1,29.1,9.5,570,0.950895058,1,0,trawl
1871,LA,LA78,late,spotted seatrout,9,100305,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,424.2640687,122.4744871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,424.2640687,122.4744871,480,69.15590852,11.52598475,0,0,0,0,0,0,0,0,0,0,0,0,0,69.15590852,Inf,480,69.15590852,11.52598475,100,0,0,0,0,0,0,0,0,0,0,0,542.4,75,>depth,31.1,29.1,9.5,570,0.950895058,1,1,trawl
1872,LA,LA78,late,white shrimp,0,100305,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,424.2640687,122.4744871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,424.2640687,122.4744871,480,69.15590852,11.52598475,0,0,0,0,0,0,0,0,0,0,0,0,0,69.15590852,Inf,480,69.15590852,11.52598475,100,0,0,0,0,0,0,0,0,0,0,0,542.4,75,>depth,31.1,29.1,9.5,570,0.950895058,1,0,trawl
