"","site","station","sample_period","light_attenuation_av","depth","secchi","temp","salinity","do","pull_id","slabund_id","species_common","species_scientific","notes.x","av_sl","median_sl","sd_sl","max_sl","min_sl","av_tl","median_tl","sd_tl","max_tl","min_tl","av_cw","median_cw","sd_cw","max_cw","min_cw","date","substrate","start_lat","start_long","end_lat","end_long","macro_weight","species_abundance","species_weight","notes.y","station_seagrass_richness","station_leaf_mlength","station_sd_mcanopy","station_se_mcanopy","station_leaf_width","station_leaf_sd_width","station_lps","station_lps_sd","station_la","station_la_sd","station_lai","station_lai_sd","station_lai_se","station_shoots","station_sd_shoots","station_shoots_m","station_sd_shoots_m","station_se_shoots_m","station_above_wt_m","station_sd_above_wt_m","station_ep_wt_gg","station_sd_ep_wt_gg","station_below_wt_m","station_sd_below_wt_m","tt_stationsp_leaf_mlength","tt_stationsp_sd_mcanopy","tt_stationsp_se_mcanopy","tt_stationsp_leaf_width","tt_stationsp_leaf_sd_width","tt_stationsp_lps","tt_stationsp_lps_sd","tt_stationsp_la","tt_stationsp_la_sd","tt_stationsp_lai","tt_stationsp_lai_sd","tt_stationsp_lai_se","tt_stationsp_shoots","tt_stationsp_sd_shoots","tt_stationsp_shoots_m","tt_stationsp_sd_shoots_m","tt_stationsp_se_shoots_m","tt_station_above_wt_m","tt_station_sd_above_wt_m","tt_station_ep_wt_gg","tt_station_sd_ep_wt_gg","tt_station_below_wt_m","tt_station_sd_below_wt_m","spp_x","hd_stationsp_leaf_mlength","hd_stationsp_sd_mcanopy","hd_stationsp_se_mcanopy","hd_stationsp_leaf_width","hd_stationsp_leaf_sd_width","hd_stationsp_lps","hd_stationsp_lps_sd","hd_stationsp_la","hd_stationsp_la_sd","hd_stationsp_lai","hd_stationsp_lai_sd","hd_stationsp_lai_se","hd_stationsp_shoots","hd_stationsp_sd_shoots","hd_stationsp_shoots_m","hd_stationsp_sd_shoots_m","hd_stationsp_se_shoots_m","hd_station_above_wt_m","hd_station_sd_above_wt_m","hd_station_ep_wt_gg","hd_station_sd_ep_wt_gg","hd_station_below_wt_m","hd_station_sd_below_wt_m","he_stationsp_leaf_mlength","he_stationsp_sd_mcanopy","he_stationsp_se_mcanopy","he_stationsp_leaf_width","he_stationsp_leaf_sd_width","he_stationsp_lps","he_stationsp_lps_sd","he_stationsp_la","he_stationsp_la_sd","he_stationsp_lai","he_stationsp_lai_sd","he_stationsp_lai_se","he_stationsp_shoots","he_stationsp_sd_shoots","he_stationsp_shoots_m","he_stationsp_sd_shoots_m","he_stationsp_se_shoots_m","he_station_above_wt_m","he_station_sd_above_wt_m","he_station_ep_wt_gg","he_station_sd_ep_wt_gg","he_station_below_wt_m","he_station_sd_below_wt_m","spp_y","hw_stationsp_leaf_mlength","hw_stationsp_sd_mcanopy","hw_stationsp_se_mcanopy","hw_stationsp_leaf_width","hw_stationsp_leaf_sd_width","hw_stationsp_lps","hw_stationsp_lps_sd","hw_stationsp_la","hw_stationsp_la_sd","hw_stationsp_lai","hw_stationsp_lai_sd","hw_stationsp_lai_se","hw_stationsp_shoots","hw_stationsp_sd_shoots","hw_stationsp_shoots_m","hw_stationsp_sd_shoots_m","hw_stationsp_se_shoots_m","hw_station_above_wt_m","hw_station_sd_above_wt_m","hw_station_ep_wt_gg","hw_station_sd_ep_wt_gg","hw_station_below_wt_m","hw_station_sd_below_wt_m","rm_stationsp_leaf_mlength","rm_stationsp_sd_mcanopy","rm_stationsp_se_mcanopy","rm_stationsp_leaf_width","rm_stationsp_leaf_sd_width","rm_stationsp_lps","rm_stationsp_lps_sd","rm_stationsp_la","rm_stationsp_la_sd","rm_stationsp_lai","rm_stationsp_lai_sd","rm_stationsp_lai_se","rm_stationsp_shoots","rm_stationsp_sd_shoots","rm_stationsp_shoots_m","rm_stationsp_sd_shoots_m","rm_stationsp_se_shoots_m","rm_station_above_wt_m","rm_station_sd_above_wt_m","rm_station_ep_wt_gg","rm_station_sd_ep_wt_gg","rm_station_below_wt_m","rm_station_sd_below_wt_m","sf_stationsp_leaf_mlength","sf_stationsp_sd_mcanopy","sf_stationsp_se_mcanopy","sf_stationsp_leaf_width","sf_stationsp_leaf_sd_width","sf_stationsp_lps","sf_stationsp_lps_sd","sf_stationsp_la","sf_stationsp_la_sd","sf_stationsp_lai","sf_stationsp_lai_sd","sf_stationsp_lai_se","sf_stationsp_shoots","sf_stationsp_sd_shoots","sf_stationsp_shoots_m","sf_stationsp_sd_shoots_m","sf_stationsp_se_shoots_m","sf_station_above_wt_m","sf_station_sd_above_wt_m","sf_station_ep_wt_gg","sf_station_sd_ep_wt_gg","sf_station_below_wt_m","sf_station_sd_below_wt_m"
"11","LA","LA67","early",0.663153159989969,155,"100",18.6,16.5,7.5,"600037","700290","code goby","Gobiosoma robustum","",30.6666666666667,31,1.52752523165195,32,29,37.3333333333333,37,2.51661147842358,40,35,NA,NA,NA,NA,NA,"6/6/2018","thalassia",29.89764,-88.84137,29.89768,-88.84151,35.22,3,2.3307,NA,3,410.170212765957,123.688657283604,17.852919894598,2.51553866936846,1.8516401995451,1.89583333333333,1.58771324027147,0.0252932291666667,0.00380491172061645,1.43130398144737,0.215313958486219,0.0310778929730755,15.3333333333333,19.2959408512084,867.689171052253,1091.92688620815,630.424281687666,157.651577256968,63.596594414417,0.222615828950785,0.209508066951747,0,0,429.3,124.291153545509,27.1225533016987,4.44842592592593,0.935062826644319,2.80952380952381,1.83354977077383,0.0217123333333333,0.00648153428852562,1.22866672901806,0.36677981177984,0.0800379167077511,6.66666666666667,5.85946527708232,377.256161327066,331.577906679196,191.436593678567,140.118597159292,39.6841643623011,0.0777858227499144,0.0851891501416356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,389,117.758495056173,23.0943409301056,1,0,1.23076923076923,0.86291099460801,0.005143,0,0.291034265655765,0,0,26,NA,1471.29902917556,NA,NA,52.5989402930262,NA,NA,NA,NA,NA
"12","LA","LA67","early",0.663153159989969,155,"100",18.6,16.5,7.5,"600037","700291","gulf pipefish","Syngnathus scovelli","",46.25,45.5,4.64578662158878,52,42,48.5,47.5,5.06622805119022,55,44,NA,NA,NA,NA,NA,"6/6/2018","thalassia",29.89764,-88.84137,29.89768,-88.84151,35.22,4,0.2593,NA,3,410.170212765957,123.688657283604,17.852919894598,2.51553866936846,1.8516401995451,1.89583333333333,1.58771324027147,0.0252932291666667,0.00380491172061645,1.43130398144737,0.215313958486219,0.0310778929730755,15.3333333333333,19.2959408512084,867.689171052253,1091.92688620815,630.424281687666,157.651577256968,63.596594414417,0.222615828950785,0.209508066951747,0,0,429.3,124.291153545509,27.1225533016987,4.44842592592593,0.935062826644319,2.80952380952381,1.83354977077383,0.0217123333333333,0.00648153428852562,1.22866672901806,0.36677981177984,0.0800379167077511,6.66666666666667,5.85946527708232,377.256161327066,331.577906679196,191.436593678567,140.118597159292,39.6841643623011,0.0777858227499144,0.0851891501416356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,389,117.758495056173,23.0943409301056,1,0,1.23076923076923,0.86291099460801,0.005143,0,0.291034265655765,0,0,26,NA,1471.29902917556,NA,NA,52.5989402930262,NA,NA,NA,NA,NA
"13","LA","LA67","early",0.663153159989969,155,"100",18.6,16.5,7.5,"600037","700292","seagrass shrimp","Hippolytidae","",NA,NA,NA,NA,NA,10.24615359,10.30769205,1.72806051531072,14.4615381,7.0769229,NA,NA,NA,NA,NA,"6/6/2018","thalassia",29.89764,-88.84137,29.89768,-88.84151,35.22,229,4.1058,NA,3,410.170212765957,123.688657283604,17.852919894598,2.51553866936846,1.8516401995451,1.89583333333333,1.58771324027147,0.0252932291666667,0.00380491172061645,1.43130398144737,0.215313958486219,0.0310778929730755,15.3333333333333,19.2959408512084,867.689171052253,1091.92688620815,630.424281687666,157.651577256968,63.596594414417,0.222615828950785,0.209508066951747,0,0,429.3,124.291153545509,27.1225533016987,4.44842592592593,0.935062826644319,2.80952380952381,1.83354977077383,0.0217123333333333,0.00648153428852562,1.22866672901806,0.36677981177984,0.0800379167077511,6.66666666666667,5.85946527708232,377.256161327066,331.577906679196,191.436593678567,140.118597159292,39.6841643623011,0.0777858227499144,0.0851891501416356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,389,117.758495056173,23.0943409301056,1,0,1.23076923076923,0.86291099460801,0.005143,0,0.291034265655765,0,0,26,NA,1471.29902917556,NA,NA,52.5989402930262,NA,NA,NA,NA,NA
"14","LA","LA67","early",0.663153159989969,155,"100",18.6,16.5,7.5,"600037","700293","grass shrimp","Palaemon sp","",NA,NA,NA,NA,NA,15.56,15,2.00166597280032,21,13,NA,NA,NA,NA,NA,"6/6/2018","thalassia",29.89764,-88.84137,29.89768,-88.84151,35.22,261,28.4034,NA,3,410.170212765957,123.688657283604,17.852919894598,2.51553866936846,1.8516401995451,1.89583333333333,1.58771324027147,0.0252932291666667,0.00380491172061645,1.43130398144737,0.215313958486219,0.0310778929730755,15.3333333333333,19.2959408512084,867.689171052253,1091.92688620815,630.424281687666,157.651577256968,63.596594414417,0.222615828950785,0.209508066951747,0,0,429.3,124.291153545509,27.1225533016987,4.44842592592593,0.935062826644319,2.80952380952381,1.83354977077383,0.0217123333333333,0.00648153428852562,1.22866672901806,0.36677981177984,0.0800379167077511,6.66666666666667,5.85946527708232,377.256161327066,331.577906679196,191.436593678567,140.118597159292,39.6841643623011,0.0777858227499144,0.0851891501416356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,389,117.758495056173,23.0943409301056,1,0,1.23076923076923,0.86291099460801,0.005143,0,0.291034265655765,0,0,26,NA,1471.29902917556,NA,NA,52.5989402930262,NA,NA,NA,NA,NA
"15","LA","LA67","early",0.663153159989969,155,"100",18.6,16.5,7.5,"600037","700294","white shrimp","Penaeus setiferus","",NA,NA,NA,NA,NA,28,28,NA,28,28,NA,NA,NA,NA,NA,"6/6/2018","thalassia",29.89764,-88.84137,29.89768,-88.84151,35.22,1,0.2268,NA,3,410.170212765957,123.688657283604,17.852919894598,2.51553866936846,1.8516401995451,1.89583333333333,1.58771324027147,0.0252932291666667,0.00380491172061645,1.43130398144737,0.215313958486219,0.0310778929730755,15.3333333333333,19.2959408512084,867.689171052253,1091.92688620815,630.424281687666,157.651577256968,63.596594414417,0.222615828950785,0.209508066951747,0,0,429.3,124.291153545509,27.1225533016987,4.44842592592593,0.935062826644319,2.80952380952381,1.83354977077383,0.0217123333333333,0.00648153428852562,1.22866672901806,0.36677981177984,0.0800379167077511,6.66666666666667,5.85946527708232,377.256161327066,331.577906679196,191.436593678567,140.118597159292,39.6841643623011,0.0777858227499144,0.0851891501416356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,389,117.758495056173,23.0943409301056,1,0,1.23076923076923,0.86291099460801,0.005143,0,0.291034265655765,0,0,26,NA,1471.29902917556,NA,NA,52.5989402930262,NA,NA,NA,NA,NA
"16","LA","LA67","early",0.663153159989969,155,"100",18.6,16.5,7.5,"600037","700295","brown shrimp","Penaeus aztecus","",NA,NA,NA,NA,NA,32.375,31.5,9.71691711711433,54,15,NA,NA,NA,NA,NA,"6/6/2018","thalassia",29.89764,-88.84137,29.89768,-88.84151,35.22,24,14.9665,NA,3,410.170212765957,123.688657283604,17.852919894598,2.51553866936846,1.8516401995451,1.89583333333333,1.58771324027147,0.0252932291666667,0.00380491172061645,1.43130398144737,0.215313958486219,0.0310778929730755,15.3333333333333,19.2959408512084,867.689171052253,1091.92688620815,630.424281687666,157.651577256968,63.596594414417,0.222615828950785,0.209508066951747,0,0,429.3,124.291153545509,27.1225533016987,4.44842592592593,0.935062826644319,2.80952380952381,1.83354977077383,0.0217123333333333,0.00648153428852562,1.22866672901806,0.36677981177984,0.0800379167077511,6.66666666666667,5.85946527708232,377.256161327066,331.577906679196,191.436593678567,140.118597159292,39.6841643623011,0.0777858227499144,0.0851891501416356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,389,117.758495056173,23.0943409301056,1,0,1.23076923076923,0.86291099460801,0.005143,0,0.291034265655765,0,0,26,NA,1471.29902917556,NA,NA,52.5989402930262,NA,NA,NA,NA,NA
"17","LA","LA67","early",0.663153159989969,155,"100",18.6,16.5,7.5,"600037","700296","silver perch","Bairdiella chrysoura","",12.25,10,5.90903263374528,21,8,14.5,11.5,7.76745346515403,26,9,NA,NA,NA,NA,NA,"6/6/2018","thalassia",29.89764,-88.84137,29.89768,-88.84151,35.22,4,0.278,NA,3,410.170212765957,123.688657283604,17.852919894598,2.51553866936846,1.8516401995451,1.89583333333333,1.58771324027147,0.0252932291666667,0.00380491172061645,1.43130398144737,0.215313958486219,0.0310778929730755,15.3333333333333,19.2959408512084,867.689171052253,1091.92688620815,630.424281687666,157.651577256968,63.596594414417,0.222615828950785,0.209508066951747,0,0,429.3,124.291153545509,27.1225533016987,4.44842592592593,0.935062826644319,2.80952380952381,1.83354977077383,0.0217123333333333,0.00648153428852562,1.22866672901806,0.36677981177984,0.0800379167077511,6.66666666666667,5.85946527708232,377.256161327066,331.577906679196,191.436593678567,140.118597159292,39.6841643623011,0.0777858227499144,0.0851891501416356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,389,117.758495056173,23.0943409301056,1,0,1.23076923076923,0.86291099460801,0.005143,0,0.291034265655765,0,0,26,NA,1471.29902917556,NA,NA,52.5989402930262,NA,NA,NA,NA,NA
"18","LA","LA75","early",0.266795549556335,90,">depth",29.4,15.5,9.3,"600038","700266","pinfish","Lagodon rhomboides","",39.7,41,3.8020462326957,44,33,49.6,50.5,5.0815570667092,57,42,NA,NA,NA,NA,NA,"6/6/2018","thalassia",29.90794,-88.83986,29.90785,-88.83975,330.65,10,19.6429,NA,2,273.642857142857,74.6390640860431,7.5396840509512,3.65881547282945,0.858657481116271,2.74489795918367,1.31063236873472,0.040287193877551,0.0202001626147676,2.27978881693263,1.14309537093446,0.11547006976153,32.6666666666667,14.2243921955679,1848.55519050263,804.935939536595,464.729981371857,96.4398788008446,63.9407427658289,0.120536895540162,0.0361244796888905,0,0,273.216494845361,74.0798457371038,7.52166872828584,3.68952932428535,0.828142782881875,2.75257731958763,1.31522279350822,0.0400610412371134,0.0201809290440657,2.26699119538181,1.14200697347672,0.115953240107544,32.3333333333333,13.6503968196288,1829.69238243627,772.454445714656,445.97678217008,96.4398788008446,63.9407427658289,0.0221497008668615,0.00557354437286015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,1,0,2,NA,3.9e-05,NA,0.00220694854376334,NA,NA,1,NA,56.58842419906,NA,NA,NA,NA,NA,NA,NA,NA
"19","LA","LA75","early",0.266795549556335,90,">depth",29.4,15.5,9.3,"600038","700267","pigfish","Orthopristis chrysoptera","",70,70,NA,70,70,85,85,NA,85,85,NA,NA,NA,NA,NA,"6/6/2018","thalassia",29.90794,-88.83986,29.90785,-88.83975,330.65,1,9.9537,NA,2,273.642857142857,74.6390640860431,7.5396840509512,3.65881547282945,0.858657481116271,2.74489795918367,1.31063236873472,0.040287193877551,0.0202001626147676,2.27978881693263,1.14309537093446,0.11547006976153,32.6666666666667,14.2243921955679,1848.55519050263,804.935939536595,464.729981371857,96.4398788008446,63.9407427658289,0.120536895540162,0.0361244796888905,0,0,273.216494845361,74.0798457371038,7.52166872828584,3.68952932428535,0.828142782881875,2.75257731958763,1.31522279350822,0.0400610412371134,0.0201809290440657,2.26699119538181,1.14200697347672,0.115953240107544,32.3333333333333,13.6503968196288,1829.69238243627,772.454445714656,445.97678217008,96.4398788008446,63.9407427658289,0.0221497008668615,0.00557354437286015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,1,0,2,NA,3.9e-05,NA,0.00220694854376334,NA,NA,1,NA,56.58842419906,NA,NA,NA,NA,NA,NA,NA,NA
"20","LA","LA75","early",0.266795549556335,90,">depth",29.4,15.5,9.3,"600038","700268","gulf pipefish","Syngnathus scovelli","",121,121,NA,121,121,127,127,NA,127,127,NA,NA,NA,NA,NA,"6/6/2018","thalassia",29.90794,-88.83986,29.90785,-88.83975,330.65,1,1.428,NA,2,273.642857142857,74.6390640860431,7.5396840509512,3.65881547282945,0.858657481116271,2.74489795918367,1.31063236873472,0.040287193877551,0.0202001626147676,2.27978881693263,1.14309537093446,0.11547006976153,32.6666666666667,14.2243921955679,1848.55519050263,804.935939536595,464.729981371857,96.4398788008446,63.9407427658289,0.120536895540162,0.0361244796888905,0,0,273.216494845361,74.0798457371038,7.52166872828584,3.68952932428535,0.828142782881875,2.75257731958763,1.31522279350822,0.0400610412371134,0.0201809290440657,2.26699119538181,1.14200697347672,0.115953240107544,32.3333333333333,13.6503968196288,1829.69238243627,772.454445714656,445.97678217008,96.4398788008446,63.9407427658289,0.0221497008668615,0.00557354437286015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,1,0,2,NA,3.9e-05,NA,0.00220694854376334,NA,NA,1,NA,56.58842419906,NA,NA,NA,NA,NA,NA,NA,NA
"21","LA","LA75","early",0.266795549556335,90,">depth",29.4,15.5,9.3,"600038","700269","darter goby","Ctenogobius boleosoma","",37.6666666666667,37,4.04145188432738,42,34,47.6666666666667,45,4.61880215351701,53,45,NA,NA,NA,NA,NA,"6/6/2018","thalassia",29.90794,-88.83986,29.90785,-88.83975,330.65,3,2.7983,NA,2,273.642857142857,74.6390640860431,7.5396840509512,3.65881547282945,0.858657481116271,2.74489795918367,1.31063236873472,0.040287193877551,0.0202001626147676,2.27978881693263,1.14309537093446,0.11547006976153,32.6666666666667,14.2243921955679,1848.55519050263,804.935939536595,464.729981371857,96.4398788008446,63.9407427658289,0.120536895540162,0.0361244796888905,0,0,273.216494845361,74.0798457371038,7.52166872828584,3.68952932428535,0.828142782881875,2.75257731958763,1.31522279350822,0.0400610412371134,0.0201809290440657,2.26699119538181,1.14200697347672,0.115953240107544,32.3333333333333,13.6503968196288,1829.69238243627,772.454445714656,445.97678217008,96.4398788008446,63.9407427658289,0.0221497008668615,0.00557354437286015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,1,0,2,NA,3.9e-05,NA,0.00220694854376334,NA,NA,1,NA,56.58842419906,NA,NA,NA,NA,NA,NA,NA,NA
"22","LA","LA75","early",0.266795549556335,90,">depth",29.4,15.5,9.3,"600038","700270","grass shrimp","Palaemon sp","",NA,NA,NA,NA,NA,17.24,17,2.58650343127551,24,12,NA,NA,NA,NA,NA,"6/6/2018","thalassia",29.90794,-88.83986,29.90785,-88.83975,330.65,477,56.7002,NA,2,273.642857142857,74.6390640860431,7.5396840509512,3.65881547282945,0.858657481116271,2.74489795918367,1.31063236873472,0.040287193877551,0.0202001626147676,2.27978881693263,1.14309537093446,0.11547006976153,32.6666666666667,14.2243921955679,1848.55519050263,804.935939536595,464.729981371857,96.4398788008446,63.9407427658289,0.120536895540162,0.0361244796888905,0,0,273.216494845361,74.0798457371038,7.52166872828584,3.68952932428535,0.828142782881875,2.75257731958763,1.31522279350822,0.0400610412371134,0.0201809290440657,2.26699119538181,1.14200697347672,0.115953240107544,32.3333333333333,13.6503968196288,1829.69238243627,772.454445714656,445.97678217008,96.4398788008446,63.9407427658289,0.0221497008668615,0.00557354437286015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,1,0,2,NA,3.9e-05,NA,0.00220694854376334,NA,NA,1,NA,56.58842419906,NA,NA,NA,NA,NA,NA,NA,NA
"23","LA","LA75","early",0.266795549556335,90,">depth",29.4,15.5,9.3,"600038","700271","chain pipefish","Syngnathus louisianae","",99,99,NA,99,99,102,102,NA,102,102,NA,NA,NA,NA,NA,"6/6/2018","thalassia",29.90794,-88.83986,29.90785,-88.83975,330.65,1,0.3426,NA,2,273.642857142857,74.6390640860431,7.5396840509512,3.65881547282945,0.858657481116271,2.74489795918367,1.31063236873472,0.040287193877551,0.0202001626147676,2.27978881693263,1.14309537093446,0.11547006976153,32.6666666666667,14.2243921955679,1848.55519050263,804.935939536595,464.729981371857,96.4398788008446,63.9407427658289,0.120536895540162,0.0361244796888905,0,0,273.216494845361,74.0798457371038,7.52166872828584,3.68952932428535,0.828142782881875,2.75257731958763,1.31522279350822,0.0400610412371134,0.0201809290440657,2.26699119538181,1.14200697347672,0.115953240107544,32.3333333333333,13.6503968196288,1829.69238243627,772.454445714656,445.97678217008,96.4398788008446,63.9407427658289,0.0221497008668615,0.00557354437286015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,1,0,2,NA,3.9e-05,NA,0.00220694854376334,NA,NA,1,NA,56.58842419906,NA,NA,NA,NA,NA,NA,NA,NA
