,site,station,sample_period,species_common,species_abundance,light_attenuation_av,depth,secchi,temp,salinity,do,pull_id,station_seagrass_richness,station_leaf_mlength,station_sd_mcanopy,station_se_mcanopy,station_leaf_width,station_leaf_sd_width,station_lps,station_lps_sd,station_la,station_la_sd,station_lai,station_lai_sd,station_lai_se,station_shoots,station_sd_shoots,station_shoots_m,station_sd_shoots_m,station_se_shoots_m,station_above_wt_m,station_sd_above_wt_m,station_ep_wt_gg,station_sd_ep_wt_gg,station_below_wt_m,station_sd_below_wt_m,tt_stationsp_leaf_mlength,tt_stationsp_sd_mcanopy,tt_stationsp_se_mcanopy,tt_stationsp_leaf_width,tt_stationsp_leaf_sd_width,tt_stationsp_lps,tt_stationsp_lps_sd,tt_stationsp_la,tt_stationsp_la_sd,tt_stationsp_lai,tt_stationsp_lai_sd,tt_stationsp_lai_se,tt_stationsp_shoots,tt_stationsp_sd_shoots,tt_stationsp_shoots_m,tt_stationsp_sd_shoots_m,tt_stationsp_se_shoots_m,tt_station_above_wt_m,tt_station_sd_above_wt_m,tt_station_ep_wt_gg,tt_station_sd_ep_wt_gg,tt_station_below_wt_m,tt_station_sd_below_wt_m,hd_stationsp_leaf_mlength,hd_stationsp_sd_mcanopy,hd_stationsp_se_mcanopy,hd_stationsp_leaf_width,hd_stationsp_leaf_sd_width,hd_stationsp_lps,hd_stationsp_lps_sd,hd_stationsp_la,hd_stationsp_la_sd,hd_stationsp_lai,hd_stationsp_lai_sd,hd_stationsp_lai_se,hd_stationsp_shoots,hd_stationsp_sd_shoots,hd_stationsp_shoots_m,hd_stationsp_sd_shoots_m,hd_stationsp_se_shoots_m,hd_station_above_wt_m,hd_station_sd_above_wt_m,he_stationsp_leaf_mlength,he_stationsp_sd_mcanopy,he_stationsp_se_mcanopy,he_stationsp_leaf_width,he_stationsp_leaf_sd_width,he_stationsp_lps,he_stationsp_lps_sd,he_stationsp_la,he_stationsp_la_sd,he_stationsp_lai,he_stationsp_lai_sd,he_stationsp_lai_se,he_stationsp_shoots,he_stationsp_sd_shoots,he_stationsp_shoots_m,he_stationsp_sd_shoots_m,he_stationsp_se_shoots_m,he_station_above_wt_m,he_station_sd_above_wt_m,he_station_ep_wt_gg,he_station_below_wt_m,hw_stationsp_leaf_mlength,hw_stationsp_sd_mcanopy,hw_stationsp_se_mcanopy,hw_stationsp_leaf_width,hw_stationsp_leaf_sd_width,hw_stationsp_lps,hw_stationsp_lps_sd,hw_stationsp_la,hw_stationsp_la_sd,hw_stationsp_lai,hw_stationsp_lai_sd,hw_stationsp_lai_se,hw_stationsp_shoots,hw_stationsp_sd_shoots,hw_stationsp_shoots_m,hw_stationsp_sd_shoots_m,hw_stationsp_se_shoots_m,hw_station_above_wt_m,hw_station_sd_above_wt_m,hw_station_ep_wt_gg,hw_station_sd_ep_wt_gg,hw_station_below_wt_m,hw_station_sd_below_wt_m,rm_stationsp_leaf_mlength,rm_stationsp_sd_mcanopy,rm_stationsp_se_mcanopy,rm_stationsp_leaf_width,rm_stationsp_leaf_sd_width,rm_stationsp_lps,rm_stationsp_lps_sd,rm_stationsp_la,rm_stationsp_la_sd,rm_stationsp_lai,rm_stationsp_lai_sd,rm_stationsp_lai_se,rm_stationsp_shoots,rm_stationsp_shoots_m,rm_station_above_wt_m,sf_stationsp_leaf_mlength,sf_stationsp_sd_mcanopy,sf_stationsp_se_mcanopy,sf_stationsp_leaf_width,sf_stationsp_leaf_sd_width,sf_stationsp_lps,sf_stationsp_lps_sd,sf_stationsp_la,sf_stationsp_la_sd,sf_stationsp_lai,sf_stationsp_lai_sd,sf_stationsp_lai_se,sf_stationsp_shoots,sf_stationsp_sd_shoots,sf_stationsp_shoots_m,sf_stationsp_sd_shoots_m,sf_stationsp_se_shoots_m,sf_station_above_wt_m,sf_station_sd_above_wt_m,sf_station_ep_wt_gg,sf_station_sd_ep_wt_gg,sf_station_below_wt_m,sf_station_sd_below_wt_m,pa,type
1668,LA,LA93,late,brown shrimp,0,0.02381654,75,>depth,30.1,28.8,10.8,600002,1,277.9230769,60.57732055,8.400562899,4.313631222,0.990523446,3.019230769,1.057009927,0.041168,0.007363136,2.329632247,0.416668286,0.057781495,17.33333333,5.033222957,980.8660195,284.8221558,164.4421483,116.7381466,45.9976354,0.128620977,0.03338367,0,0,277.9230769,60.57732055,8.400562899,4.313631222,0.990523446,3.019230769,1.057009927,0.041168,0.007363136,2.329632247,0.416668286,0.057781495,17.33333333,5.033222957,980.8660195,284.8221558,164.4421483,116.7381466,45.9976354,0.020782862,0.005394207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sled
1669,LA,LA93,late,gray snapper,0,0.02381654,75,>depth,30.1,28.8,10.8,600002,1,277.9230769,60.57732055,8.400562899,4.313631222,0.990523446,3.019230769,1.057009927,0.041168,0.007363136,2.329632247,0.416668286,0.057781495,17.33333333,5.033222957,980.8660195,284.8221558,164.4421483,116.7381466,45.9976354,0.128620977,0.03338367,0,0,277.9230769,60.57732055,8.400562899,4.313631222,0.990523446,3.019230769,1.057009927,0.041168,0.007363136,2.329632247,0.416668286,0.057781495,17.33333333,5.033222957,980.8660195,284.8221558,164.4421483,116.7381466,45.9976354,0.020782862,0.005394207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sled
1670,LA,LA93,late,pink shrimp,8,0.02381654,75,>depth,30.1,28.8,10.8,600002,1,277.9230769,60.57732055,8.400562899,4.313631222,0.990523446,3.019230769,1.057009927,0.041168,0.007363136,2.329632247,0.416668286,0.057781495,17.33333333,5.033222957,980.8660195,284.8221558,164.4421483,116.7381466,45.9976354,0.128620977,0.03338367,0,0,277.9230769,60.57732055,8.400562899,4.313631222,0.990523446,3.019230769,1.057009927,0.041168,0.007363136,2.329632247,0.416668286,0.057781495,17.33333333,5.033222957,980.8660195,284.8221558,164.4421483,116.7381466,45.9976354,0.020782862,0.005394207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,sled
1671,LA,LA93,late,red drum,0,0.02381654,75,>depth,30.1,28.8,10.8,600002,1,277.9230769,60.57732055,8.400562899,4.313631222,0.990523446,3.019230769,1.057009927,0.041168,0.007363136,2.329632247,0.416668286,0.057781495,17.33333333,5.033222957,980.8660195,284.8221558,164.4421483,116.7381466,45.9976354,0.128620977,0.03338367,0,0,277.9230769,60.57732055,8.400562899,4.313631222,0.990523446,3.019230769,1.057009927,0.041168,0.007363136,2.329632247,0.416668286,0.057781495,17.33333333,5.033222957,980.8660195,284.8221558,164.4421483,116.7381466,45.9976354,0.020782862,0.005394207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sled
1672,LA,LA93,late,spotted seatrout,0,0.02381654,75,>depth,30.1,28.8,10.8,600002,1,277.9230769,60.57732055,8.400562899,4.313631222,0.990523446,3.019230769,1.057009927,0.041168,0.007363136,2.329632247,0.416668286,0.057781495,17.33333333,5.033222957,980.8660195,284.8221558,164.4421483,116.7381466,45.9976354,0.128620977,0.03338367,0,0,277.9230769,60.57732055,8.400562899,4.313631222,0.990523446,3.019230769,1.057009927,0.041168,0.007363136,2.329632247,0.416668286,0.057781495,17.33333333,5.033222957,980.8660195,284.8221558,164.4421483,116.7381466,45.9976354,0.020782862,0.005394207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sled
1673,LA,LA93,late,white shrimp,0,0.02381654,75,>depth,30.1,28.8,10.8,600002,1,277.9230769,60.57732055,8.400562899,4.313631222,0.990523446,3.019230769,1.057009927,0.041168,0.007363136,2.329632247,0.416668286,0.057781495,17.33333333,5.033222957,980.8660195,284.8221558,164.4421483,116.7381466,45.9976354,0.128620977,0.03338367,0,0,277.9230769,60.57732055,8.400562899,4.313631222,0.990523446,3.019230769,1.057009927,0.041168,0.007363136,2.329632247,0.416668286,0.057781495,17.33333333,5.033222957,980.8660195,284.8221558,164.4421483,116.7381466,45.9976354,0.020782862,0.005394207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sled
1674,LA,LA96,late,blue crab,28,0.731529639,85,>depth,29.6,29.1,9.4,600001,1,328.9175258,84.67873944,8.597823336,3.930201751,0.929106026,2.804123711,0.985722823,0.069641536,0.009028161,3.940904786,0.510889399,0.051872959,32.33333333,1.154700538,1829.692382,65.34268389,37.72561613,167.2150209,40.02613184,0.045535631,0.011931488,0,0,328.9175258,84.67873944,8.597823336,3.930201751,0.929106026,2.804123711,0.985722823,0.069641536,0.009028161,3.940904786,0.510889399,0.051872959,32.33333333,1.154700538,1829.692382,65.34268389,37.72561613,167.2150209,40.02613184,0.005136679,0.00134594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,sled
1675,LA,LA96,late,brown shrimp,0,0.731529639,85,>depth,29.6,29.1,9.4,600001,1,328.9175258,84.67873944,8.597823336,3.930201751,0.929106026,2.804123711,0.985722823,0.069641536,0.009028161,3.940904786,0.510889399,0.051872959,32.33333333,1.154700538,1829.692382,65.34268389,37.72561613,167.2150209,40.02613184,0.045535631,0.011931488,0,0,328.9175258,84.67873944,8.597823336,3.930201751,0.929106026,2.804123711,0.985722823,0.069641536,0.009028161,3.940904786,0.510889399,0.051872959,32.33333333,1.154700538,1829.692382,65.34268389,37.72561613,167.2150209,40.02613184,0.005136679,0.00134594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sled
1676,LA,LA96,late,gray snapper,0,0.731529639,85,>depth,29.6,29.1,9.4,600001,1,328.9175258,84.67873944,8.597823336,3.930201751,0.929106026,2.804123711,0.985722823,0.069641536,0.009028161,3.940904786,0.510889399,0.051872959,32.33333333,1.154700538,1829.692382,65.34268389,37.72561613,167.2150209,40.02613184,0.045535631,0.011931488,0,0,328.9175258,84.67873944,8.597823336,3.930201751,0.929106026,2.804123711,0.985722823,0.069641536,0.009028161,3.940904786,0.510889399,0.051872959,32.33333333,1.154700538,1829.692382,65.34268389,37.72561613,167.2150209,40.02613184,0.005136679,0.00134594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sled
1677,LA,LA96,late,pink shrimp,46,0.731529639,85,>depth,29.6,29.1,9.4,600001,1,328.9175258,84.67873944,8.597823336,3.930201751,0.929106026,2.804123711,0.985722823,0.069641536,0.009028161,3.940904786,0.510889399,0.051872959,32.33333333,1.154700538,1829.692382,65.34268389,37.72561613,167.2150209,40.02613184,0.045535631,0.011931488,0,0,328.9175258,84.67873944,8.597823336,3.930201751,0.929106026,2.804123711,0.985722823,0.069641536,0.009028161,3.940904786,0.510889399,0.051872959,32.33333333,1.154700538,1829.692382,65.34268389,37.72561613,167.2150209,40.02613184,0.005136679,0.00134594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,sled
1678,LA,LA96,late,red drum,0,0.731529639,85,>depth,29.6,29.1,9.4,600001,1,328.9175258,84.67873944,8.597823336,3.930201751,0.929106026,2.804123711,0.985722823,0.069641536,0.009028161,3.940904786,0.510889399,0.051872959,32.33333333,1.154700538,1829.692382,65.34268389,37.72561613,167.2150209,40.02613184,0.045535631,0.011931488,0,0,328.9175258,84.67873944,8.597823336,3.930201751,0.929106026,2.804123711,0.985722823,0.069641536,0.009028161,3.940904786,0.510889399,0.051872959,32.33333333,1.154700538,1829.692382,65.34268389,37.72561613,167.2150209,40.02613184,0.005136679,0.00134594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sled
1679,LA,LA96,late,spotted seatrout,1,0.731529639,85,>depth,29.6,29.1,9.4,600001,1,328.9175258,84.67873944,8.597823336,3.930201751,0.929106026,2.804123711,0.985722823,0.069641536,0.009028161,3.940904786,0.510889399,0.051872959,32.33333333,1.154700538,1829.692382,65.34268389,37.72561613,167.2150209,40.02613184,0.045535631,0.011931488,0,0,328.9175258,84.67873944,8.597823336,3.930201751,0.929106026,2.804123711,0.985722823,0.069641536,0.009028161,3.940904786,0.510889399,0.051872959,32.33333333,1.154700538,1829.692382,65.34268389,37.72561613,167.2150209,40.02613184,0.005136679,0.00134594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,sled
1680,LA,LA96,late,white shrimp,0,0.731529639,85,>depth,29.6,29.1,9.4,600001,1,328.9175258,84.67873944,8.597823336,3.930201751,0.929106026,2.804123711,0.985722823,0.069641536,0.009028161,3.940904786,0.510889399,0.051872959,32.33333333,1.154700538,1829.692382,65.34268389,37.72561613,167.2150209,40.02613184,0.045535631,0.011931488,0,0,328.9175258,84.67873944,8.597823336,3.930201751,0.929106026,2.804123711,0.985722823,0.069641536,0.009028161,3.940904786,0.510889399,0.051872959,32.33333333,1.154700538,1829.692382,65.34268389,37.72561613,167.2150209,40.02613184,0.005136679,0.00134594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sled
1681,LA,TT10,early,blue crab,0,0.565821304,120,>depth,30.4,16.7,10.4,600045,1,353.4257426,81.73839861,8.133274649,4.08396307,0.955568055,3.128712871,1.163300188,0.070696366,0.004299866,4.000595968,0.243322636,0.024211507,33.66666667,8.96288644,1905.143615,507.1956199,292.8295277,157.2780937,26.92496272,0.284119541,0.092292823,0,0,353.4257426,81.73839861,8.133274649,4.08396307,0.955568055,3.128712871,1.163300188,0.070696366,0.004299866,4.000595968,0.243322636,0.024211507,33.66666667,8.96288644,1905.143615,507.1956199,292.8295277,157.2780937,26.92496272,0.034075263,0.01106894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sled
1682,LA,TT10,early,brown shrimp,4,0.565821304,120,>depth,30.4,16.7,10.4,600045,1,353.4257426,81.73839861,8.133274649,4.08396307,0.955568055,3.128712871,1.163300188,0.070696366,0.004299866,4.000595968,0.243322636,0.024211507,33.66666667,8.96288644,1905.143615,507.1956199,292.8295277,157.2780937,26.92496272,0.284119541,0.092292823,0,0,353.4257426,81.73839861,8.133274649,4.08396307,0.955568055,3.128712871,1.163300188,0.070696366,0.004299866,4.000595968,0.243322636,0.024211507,33.66666667,8.96288644,1905.143615,507.1956199,292.8295277,157.2780937,26.92496272,0.034075263,0.01106894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,sled
1683,LA,TT10,early,gray snapper,0,0.565821304,120,>depth,30.4,16.7,10.4,600045,1,353.4257426,81.73839861,8.133274649,4.08396307,0.955568055,3.128712871,1.163300188,0.070696366,0.004299866,4.000595968,0.243322636,0.024211507,33.66666667,8.96288644,1905.143615,507.1956199,292.8295277,157.2780937,26.92496272,0.284119541,0.092292823,0,0,353.4257426,81.73839861,8.133274649,4.08396307,0.955568055,3.128712871,1.163300188,0.070696366,0.004299866,4.000595968,0.243322636,0.024211507,33.66666667,8.96288644,1905.143615,507.1956199,292.8295277,157.2780937,26.92496272,0.034075263,0.01106894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sled
1684,LA,TT10,early,pink shrimp,0,0.565821304,120,>depth,30.4,16.7,10.4,600045,1,353.4257426,81.73839861,8.133274649,4.08396307,0.955568055,3.128712871,1.163300188,0.070696366,0.004299866,4.000595968,0.243322636,0.024211507,33.66666667,8.96288644,1905.143615,507.1956199,292.8295277,157.2780937,26.92496272,0.284119541,0.092292823,0,0,353.4257426,81.73839861,8.133274649,4.08396307,0.955568055,3.128712871,1.163300188,0.070696366,0.004299866,4.000595968,0.243322636,0.024211507,33.66666667,8.96288644,1905.143615,507.1956199,292.8295277,157.2780937,26.92496272,0.034075263,0.01106894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sled
1685,LA,TT10,early,red drum,0,0.565821304,120,>depth,30.4,16.7,10.4,600045,1,353.4257426,81.73839861,8.133274649,4.08396307,0.955568055,3.128712871,1.163300188,0.070696366,0.004299866,4.000595968,0.243322636,0.024211507,33.66666667,8.96288644,1905.143615,507.1956199,292.8295277,157.2780937,26.92496272,0.284119541,0.092292823,0,0,353.4257426,81.73839861,8.133274649,4.08396307,0.955568055,3.128712871,1.163300188,0.070696366,0.004299866,4.000595968,0.243322636,0.024211507,33.66666667,8.96288644,1905.143615,507.1956199,292.8295277,157.2780937,26.92496272,0.034075263,0.01106894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sled
1686,LA,TT10,early,spotted seatrout,0,0.565821304,120,>depth,30.4,16.7,10.4,600045,1,353.4257426,81.73839861,8.133274649,4.08396307,0.955568055,3.128712871,1.163300188,0.070696366,0.004299866,4.000595968,0.243322636,0.024211507,33.66666667,8.96288644,1905.143615,507.1956199,292.8295277,157.2780937,26.92496272,0.284119541,0.092292823,0,0,353.4257426,81.73839861,8.133274649,4.08396307,0.955568055,3.128712871,1.163300188,0.070696366,0.004299866,4.000595968,0.243322636,0.024211507,33.66666667,8.96288644,1905.143615,507.1956199,292.8295277,157.2780937,26.92496272,0.034075263,0.01106894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sled
1687,LA,TT10,early,white shrimp,0,0.565821304,120,>depth,30.4,16.7,10.4,600045,1,353.4257426,81.73839861,8.133274649,4.08396307,0.955568055,3.128712871,1.163300188,0.070696366,0.004299866,4.000595968,0.243322636,0.024211507,33.66666667,8.96288644,1905.143615,507.1956199,292.8295277,157.2780937,26.92496272,0.284119541,0.092292823,0,0,353.4257426,81.73839861,8.133274649,4.08396307,0.955568055,3.128712871,1.163300188,0.070696366,0.004299866,4.000595968,0.243322636,0.024211507,33.66666667,8.96288644,1905.143615,507.1956199,292.8295277,157.2780937,26.92496272,0.034075263,0.01106894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sled
1688,LA,TT10,late,blue crab,0,0.625439631,140,>depth,31,26.5,7.8,600019,1,306.1290323,63.52345666,6.587075604,4.274193548,0.841071546,2.52688172,0.927729789,0.058051086,0.013718354,3.285019481,0.776300014,0.080498562,31,2.645751311,1754.24115,149.7188975,86.44024578,146.8563922,34.59103428,0.182642378,0.157331026,0,0,306.1290323,63.52345666,6.587075604,4.274193548,0.841071546,2.52688172,0.927729789,0.058051086,0.013718354,3.285019481,0.776300014,0.080498562,31,2.645751311,1754.24115,149.7188975,86.44024578,146.8563922,34.59103428,0.0234593,0.020208211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sled
1689,LA,TT10,late,brown shrimp,0,0.625439631,140,>depth,31,26.5,7.8,600019,1,306.1290323,63.52345666,6.587075604,4.274193548,0.841071546,2.52688172,0.927729789,0.058051086,0.013718354,3.285019481,0.776300014,0.080498562,31,2.645751311,1754.24115,149.7188975,86.44024578,146.8563922,34.59103428,0.182642378,0.157331026,0,0,306.1290323,63.52345666,6.587075604,4.274193548,0.841071546,2.52688172,0.927729789,0.058051086,0.013718354,3.285019481,0.776300014,0.080498562,31,2.645751311,1754.24115,149.7188975,86.44024578,146.8563922,34.59103428,0.0234593,0.020208211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sled
1690,LA,TT10,late,gray snapper,0,0.625439631,140,>depth,31,26.5,7.8,600019,1,306.1290323,63.52345666,6.587075604,4.274193548,0.841071546,2.52688172,0.927729789,0.058051086,0.013718354,3.285019481,0.776300014,0.080498562,31,2.645751311,1754.24115,149.7188975,86.44024578,146.8563922,34.59103428,0.182642378,0.157331026,0,0,306.1290323,63.52345666,6.587075604,4.274193548,0.841071546,2.52688172,0.927729789,0.058051086,0.013718354,3.285019481,0.776300014,0.080498562,31,2.645751311,1754.24115,149.7188975,86.44024578,146.8563922,34.59103428,0.0234593,0.020208211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sled
